what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_20",1306857743834
java.vm.info,sysinfo,,,"mixed mode, sharing",1306857743834
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1306857743834
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1306857743834
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306857743834
java.vm.specification.version,sysinfo,,,"1.0",1306857743834
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1306857743834
java.vm.version,sysinfo,,,"16.3-b01",1306857743834
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306857744099
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306857744131
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1306857744162
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1306857748928
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1306857748990
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857750615
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1306857774272
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1306857776365
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1306857776397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857777459
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1306857778756
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1306857778772
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1306857779443
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857784584
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857813694
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1306857813709
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1306857830647
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306857831163
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306857831475
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1306857831741
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1306857831834
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306857849053
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1306857850131
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1306857850303
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1306857850475
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306857858928
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306857860225
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306857860897
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306857862428
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857866960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857870460
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857885475
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857895882
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1306857895897
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857904600
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306857905819
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857905944
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857905960
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857908194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857909569
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857909569
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857912819
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857934616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1306857934616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1306857934616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306857947382
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306857948351
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857951116
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857952085
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857952101
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857953085
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857953788
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857953804
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857955179
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857956085
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857956085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857957023
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857957851
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857957851
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857966992
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857978351
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857982163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857983132
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857983148
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857985632
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857988507
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1306857988507
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306857988507
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306857993351
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858022867
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858036101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858038789
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858039039
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858039117
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858039945
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858044883
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858066883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1306858066898
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1306858066898
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858069570
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858070258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858070383
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306858070383
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858073211
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858073305
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306858077102
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858083836
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858088492
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858095258
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858098711
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858111414
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858127649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858128993
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1306858128993
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858187290
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858190962
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858202024
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306858202540
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858203196
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858203368
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858205743
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858211399
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306858213446
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858215102
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858215337
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858215446
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1306858222478
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306858227118
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858227962
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858228337
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306858229790
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858231353
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858233634
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858233743
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858234103
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858234306
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858234399
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858235431
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306858238040
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858238915
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858239071
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1306858240337
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306858240790
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858241556
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306858243446
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858244118
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858244259
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306858245384
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858246900
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858249650
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858324103
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858473698
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306858475260
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858476635
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858482010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858513120
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858514276
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858521573
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858527589
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858542401
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858543370
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858546808
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858555777
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858557386
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858566230
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858567464
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858590995
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858685824
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858777465
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858783559
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858802512
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306858850841
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306858888560
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306859576689
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306859581611
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306859584502
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306859618971
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306859624205
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306859710378
